Route Name,Route Link,Total Buses,Operator,Bus Type,Departure Time,Boarding Point,Duration,Arrival Time,Dropping Point,Ratings,Fare,Seats Available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),23:30,Narsaraopet,05h 50m,05:20,Choutuppal,3.3,"Starts from
INR 469",31 Seats available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,Harshita Tours And Travels,NON A/C Sleeper (2+1),23:30,Narasaraopet,06h 15m,05:45,Bhel,4.9,"Starts from
INR 599",19 Seats available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,Pspk Bus,Non A/C Seater / Sleeper (2+1),23:35,Narsaraopet,04h 55m,04:30,Vanasthalipuram,4.8,"Starts from
INR 499",23 Seats available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,Pspk Bus,Non A/C Seater / Sleeper (2+1),23:35,Narsaraopet,04h 55m,04:30,Vanasthalipuram,4.4,"Starts from
INR 499",26 Seats available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,VV Vinayak Travels,A/C Sleeper (2+1),23:40,Narsaraopet,05h 40m,05:20,LB Nagar,3.2,INR 799,20 Seats available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,KARTHIKEYA TOURS AND TRAVELS,A/C Sleeper (2+1),23:40,Narasaraopet,06h 20m,06:00,Miyapur,3.3,"Starts from
INR 499",28 Seats available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,Mozo travels,A/C Seater / Sleeper (2+1),23:55,narasaraopet,05h 35m,05:30,Ameerpet,4.3,"Starts from
INR 999",33 Seats available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:59,Narasaraopet,05h 01m,05:00,LB Nagar,3.0,"Starts from
INR 990",27 Seats available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:45,Narasaraopet,07h 15m,06:00,Miyapur,2.7,"Starts from
INR 449",24 Seats available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,SBR Travels,NON A/C Sleeper (2+1),22:50,Narasaraopet,04h 50m,03:40,Ramoji Film City,2.2,"Starts from
INR 649",21 Seats available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,Lakshmi Gayatri Travels,NON A/C Hi-Tech (2+2),22:50,Narasarao pet,06h 05m,04:55,Bhel,2.4,"Starts from
INR 399",24 Seats available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,SBR Travels,NON A/C Sleeper (2+1),22:50,Narasaraopet,04h 50m,03:40,Ramoji Film City,2.8,"Starts from
INR 649",18 Seats available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),23:10,Narasaraopet,05h 50m,05:00,Panjagutta,2.8,"Starts from
INR 399 369",28 Seats available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,Modern Travels,A/C Sleeper (2+1),23:20,OPP BUSSTAND,05h 40m,05:00,LB Nagar,2.7,"Starts from
INR 500",20 Seats available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),23:45,Narsaraopet,06h 00m,05:45,LB Nagar,2.9,"Starts from
INR 600 540",20 Seats available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,Lakshmi Gayatri Travels,Non A/C Seater / Sleeper (2+1),23:45,Narasarao pet,06h 15m,06:00,Bhel,2.5,"Starts from
INR 449",26 Seats available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),23:50,PALNADU BUSTAND,06h 10m,06:00,Beeramguda,2.3,"Starts from
INR 599",27 Seats available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,Kundana Travels,Non A/C Seater / Sleeper (2+1),23:15,OLD PALANADU BUS STAND,05h 45m,05:00,Central Bus Station (CBS),3.6,INR 1880,32 Seats available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:50,Narsaraopet,05h 25m,05:15,LB Nagar,3.8,"Starts from
INR 1100",29 Seats available
Narasaraopet to Hyderabad Bus,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,49 Buses,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),23:30,Palnadu bus stand,05h 30m,05:00,Khairatabad,2.3,INR 3000,31 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 6006,INDRA(A.C. Seater),12:15,KADAPA,06h 00m,18:15,KR Puram,3.8,INR 526,30 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 6209,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,KADAPA,06h 45m,19:45,KR Puram,3.1,INR 439,32 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:30,KADAPA,06h 00m,19:30,KR Puram,3.4,INR 656,35 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 9488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,KADAPA,06h 55m,21:25,Auto Nagar,4.2,INR 439,32 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 9256,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:00,KADAPA,06h 00m,21:00,KR Puram,4.2,INR 656,43 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 6237,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,KADAPA,06h 15m,21:45,KR Puram,2.6,INR 439,34 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 50144,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,KADAPA,06h 30m,23:00,KR Puram,2.5,INR 439,34 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 6018,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,KADAPA,07h 00m,00:15,Majestic,4.5,INR 439,29 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 6010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,KADAPA,08h 00m,04:00,KR Puram,3.6,INR 439,33 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,KADAPA,07h 00m,04:00,Majestic,3.0,INR 412,37 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 6205,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,KADAPA,06h 00m,03:30,KR Puram,4.0,INR 439,32 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 5281,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,KADAPA,05h 25m,03:15,BNG KEMPEGOWDA BS TERMINAL 1,2.5,INR 439,33 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 5295,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,KADAPA,05h 05m,03:05,KR Puram,2.0,INR 439,33 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 6073,INDRA(A.C. Seater),22:00,KADAPA,05h 00m,03:00,KR Puram,3.8,INR 526,36 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 50181,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,KADAPA,06h 35m,04:50,Majestic,3.6,INR 439,32 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 6207,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,KADAPA,05h 56m,04:26,KR Puram,3.7,INR 439,29 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 6065,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,KADAPA,05h 50m,04:35,KR Puram,4.7,INR 439,25 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 5227,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,KADAPA,07h 16m,06:01,BNG KEMPEGOWDA BS TERMINAL 1,3.4,INR 439,33 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 5283,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,KADAPA,06h 15m,05:05,BNG KEMPEGOWDA BS TERMINAL 1,1.9,INR 439,33 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 9266,INDRA(A.C. Seater),23:00,KADAPA,05h 40m,04:40,KR Puram,4.0,INR 526,38 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 48483,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,KADAPA,05h 45m,05:00,Auto Nagar,2.9,INR 439,31 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 7744,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,KADAPA,07h 45m,07:00,Basaveshwara Nagar,3.8,INR 439,33 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 9254,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,KADAPA,06h 00m,05:30,KR Puram,3.7,INR 439,34 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 6008,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,KADAPA,04h 35m,04:20,KR Puram,4.1,INR 656,47 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 5272,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,KADAPA,06h 15m,06:05,BNG KEMPEGOWDA BS TERMINAL 1,2.6,INR 439,33 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 5977,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,KADAPA,06h 20m,06:10,KR Puram,4.6,INR 431,33 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,APSRTC - 5803,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,KADAPA,05h 40m,05:30,Majestic,2.7,INR 439,31 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Sri Vinayaka Travels,A/C Sleeper (2+1),22:30,Kadapa,06h 30m,05:00,Kalasipalyam,4.4,"Starts from
INR 750",16 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Sri Vinayaka Travels,NON A/C Sleeper (2+1),22:30,Kadapa,06h 15m,04:45,Hoskote,4.2,"Starts from
INR 599",11 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,S R Travels,Non A/C Seater / Sleeper (2+1),22:40,Koti Reddy Circle,06h 35m,05:15,Marathahalli,3.0,"Starts from
INR 650",31 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,AdAR & BCVR Travels,A/C Sleeper (2+1),23:15,Kadapa,06h 15m,05:30,Agrahara,3.9,INR 900,25 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Maheswari Travels,Non A/C Seater / Sleeper (2+1),22:40,Kadapa,07h 00m,05:40,Chandapura,4.1,"Starts from
INR 600",33 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,PRL BUS,Non A/C Seater / Sleeper (2+1),22:45,Kadapa,06h 15m,05:00,Tin Factory,4.2,"Starts from
INR 600",33 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,SUVARNAMUKHI TRAVELS,A/C Sleeper (2+1),22:45,Suvarnamukhi Travels,05h 50m,04:35,Old Airport Road,4.1,INR 700,15 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,CGR Travels,NON A/C Semi Sleeper / Sleeper (2+1),22:45,Kadapa,08h 10m,06:55,Chandapura,3.9,"Starts from
INR 350",5 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:45,Kadapa,07h 15m,06:00,Chandapura,4.0,"Starts from
INR 600",29 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,INDHU BUS,Non A/C Seater / Sleeper (2+1),22:55,Kadapa,05h 45m,04:40,Nagavara,3.7,"Starts from
INR 600",31 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:55,Kadapa,06h 35m,05:30,Agrahara,4.2,"Starts from
INR 600",32 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:00,Kadapa,06h 50m,05:50,Bommasandra,3.8,"Starts from
INR 600",27 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Indu Travels,A/C Sleeper (2+1),23:00,Kadapa,06h 00m,05:00,Silk Board,3.6,INR 900,23 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),23:00,Kadapa,06h 25m,05:25,Kalasipalyam,4.1,"Starts from
INR 499",39 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,HARITHA TRAVELS,A/C Seater / Sleeper (2+1),23:00,Kadapa,06h 35m,05:35,Chandapura,4.4,"Starts from
INR 599",34 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:00,Kadapa,06h 00m,05:00,Marathahalli,4.6,"Starts from
INR 600",30 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:10,Kadapa,06h 50m,06:00,Marathahalli,3.3,"Starts from
INR 500",19 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,Kadapa,05h 45m,05:00,Tin Factory,3.9,"Starts from
INR 600",32 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,Kadapa,05h 45m,05:00,Bellandur,3.4,"Starts from
INR 600",29 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,CGR Travels,Non A/C Seater / Sleeper (2+1),23:15,Kadapa,06h 45m,06:00,Marathahalli,4.3,"Starts from
INR 400",5 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,PRL BUS,A/C Seater / Sleeper (2+1),23:25,Kadapa,06h 40m,06:05,Chandapura,4.1,"Starts from
INR 700",42 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),23:29,Kadapa,04h 51m,04:20,Hoskote,4.4,"Starts from
INR 600",23 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,CGR Travels,Non A/C Seater / Sleeper (2+1),23:40,Kadapa,07h 40m,07:20,Chandapura,3.9,"Starts from
INR 500",14 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,HARITHA TRAVELS,Non AC Seater (2+2),22:00,Kadapa,07h 30m,05:30,Kalasipalyam,4.1,INR 2000,40 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Sri Vengamamba Bus Transport(SVBT),Non A/C Seater / Sleeper (2+1),23:45,Kadapa,04h 30m,04:15,Hoskote,4.4,"Starts from
INR 600",25 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),23:45,Iti Circle,06h 45m,06:30,Chandapura,3.6,"Starts from
INR 466",31 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Amara Tours And Travels,A/C Seater / Sleeper (2+1),23:50,Vinayaka Circle,06h 00m,05:50,Marathahalli,New,"Starts from
INR 599",27 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),23:50,Iti Circle,06h 20m,06:10,Silk Board,4.4,"Starts from
INR 500",29 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),23:50,Kadapa,06h 45m,06:35,Chandapura,4.4,"Starts from
INR 550",20 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),23:55,Kadapa,04h 35m,04:30,Hoskote,4.4,"Starts from
INR 600",25 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),23:55,Kadapa,05h 35m,05:30,Hoskote,4.1,"Starts from
INR 529",25 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,ROYAL VOYAGE TRAVELS PRIVATE LIMITED,Non A/C Seater / Sleeper (2+1),23:55,Iti Circle,06h 15m,06:10,Silk Board,4.4,"Starts from
INR 600",13 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Sri Shrinivasa Bus Transport (SSBT),NON A/C Semi Sleeper / Sleeper (2+1),23:57,Kadapa,05h 48m,05:45,Hoskote,3.9,"Starts from
INR 500",30 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,V Kaveri Travels,A/C Sleeper (2+1),23:59,Kadapa,06h 31m,06:30,Mahadevapura,3.2,"Starts from
INR 800",20 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),23:59,Kadapa,05h 41m,05:40,KR Puram,4.1,"Starts from
INR 700",23 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),23:59,Kadapa,06h 01m,06:00,Hoskote,3.4,"Starts from
INR 540",27 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,SLNS Travels,A/C Sleeper (2+1),23:59,Kadapa,07h 01m,07:00,Bommasandra,4.7,"Starts from
INR 800",20 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Sri Vengamamba Bus Transport(SVBT),A/C Sleeper (2+1),23:59,Kadapa,05h 01m,05:00,Hoskote,4.8,"Starts from
INR 700",20 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,Kadapa,07h 01m,07:00,Chandapura,4.1,INR 620,8 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),21:00,Suvarnamukhi Travels,07h 15m,04:15,KR Market,2.3,INR 300,6 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),21:45,Suvarnamukhi Travels,06h 45m,04:30,KR Market,2.6,INR 300,2 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Dharshini Travels,Non A/C Seater / Sleeper (2+1),22:40,Kadapa,06h 20m,05:00,Marathahalli,3.3,INR 3000,36 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Maheswari Travels,NON A/C Sleeper (2+1),22:50,Kadapa,07h 00m,05:50,Kalasipalyam,3.9,INR 1299,24 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,Dharshini Travels,Non A/C Seater / Sleeper (2+1),23:20,Kadapa,06h 40m,06:00,chandapura,3.3,INR 3000 2850,42 Seats available
Kadapa to Bangalore Bus,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,73 Buses,KTC Travels,Non A/C Seater / Sleeper (2+1),23:45,Kadapa,08h 35m,08:20,Anand Rao Circle,3.4,INR 2290,11 Seats available
Visakhapatnam to Kakinada Bus,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,61 Buses,APSRTC - 2656,INDRA(A.C. Seater),12:05,RTC Complex,03h 35m,15:40,KAKINADA,3.1,INR 340,33 Seats available
Visakhapatnam to Kakinada Bus,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,61 Buses,APSRTC - 2406,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:10,RTC Complex,04h 05m,16:15,KAKINADA,3.7,INR 281,31 Seats available
Visakhapatnam to Kakinada Bus,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,61 Buses,APSRTC - 2856,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",12:30,RTC Complex,04h 10m,16:40,KAKINADA,3.7,INR 269,35 Seats available
Visakhapatnam to Kakinada Bus,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,61 Buses,APSRTC - 23548,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:40,RTC Complex,04h 25m,17:05,KAKINADA,3.7,INR 281,34 Seats available
Visakhapatnam to Kakinada Bus,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,61 Buses,APSRTC - 2662,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:50,RTC Complex,03h 35m,16:25,KAKINADA,1.7,INR 281,30 Seats available
Visakhapatnam to Kakinada Bus,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,61 Buses,APSRTC - 2852,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,RTC Complex,04h 20m,17:20,KAKINADA,3.7,INR 281,32 Seats available
Visakhapatnam to Kakinada Bus,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,61 Buses,APSRTC - 2664,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:15,RTC Complex,03h 35m,16:50,KAKINADA,2.3,INR 281,34 Seats available
Visakhapatnam to Kakinada Bus,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,61 Buses,APSRTC - 3327,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:25,RTC Complex,04h 25m,17:50,KAKINADA,3.7,INR 281,34 Seats available
